game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746973,52,595978,hit_into_play,"Austin Hedges grounds out, third baseman Bobby Dalbec to first baseman Triston Casas.",field_out,field_out
746973,51,672356,ball,Gabriel Arias strikes out swinging.,,strikeout
746973,45,686823,ball,Will Brennan flies out to center fielder Ceddanne Rafaela.,,field_out
746973,44,647304,hit_into_play,Josh Naylor flies out to center fielder Ceddanne Rafaela.,field_out,field_out
746973,43,608070,ball,José Ramírez flies out sharply to center fielder Ceddanne Rafaela.,,field_out
746973,39,665926,called_strike,Andrés Giménez strikes out on a foul tip.,,strikeout
746973,38,680757,called_strike,"Steven Kwan grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746973,37,677587,hit_into_play,"Brayan Rocchio grounds out, first baseman Triston Casas to pitcher Tanner Houck.",field_out,field_out
746973,33,595978,called_strike,Austin Hedges strikes out swinging.,,strikeout
746973,32,672356,foul,Gabriel Arias singles on a line drive to right fielder Wilyer Abreu.,,single
746973,30,686823,swinging_strike,Will Brennan strikes out swinging.,,strikeout
746973,25,647304,hit_into_play,"Josh Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",field_out,field_out
746973,24,608070,hit_into_play,José Ramírez singles on a sharp line drive to center fielder Ceddanne Rafaela.,single,single
746973,23,665926,ball,"Andrés Giménez grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746973,22,680757,called_strike,Steven Kwan pops out to third baseman Pablo Reyes in foul territory.,,field_out
746973,16,677587,foul,Brayan Rocchio strikes out swinging.,,strikeout
746973,15,595978,ball,Austin Hedges flies out to left fielder Jarren Duran.,,field_out
746973,14,672356,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746973,8,686823,foul,"Will Brennan grounds into a double play, pitcher Tanner Houck to shortstop David Hamilton to first baseman Triston Casas.   Josh Naylor out at 2nd.    Will Brennan out at 1st.",,grounded_into_double_play
746973,7,647304,ball,Josh Naylor singles on a ground ball to right fielder Wilyer Abreu.,,single
746973,3,608070,called_strike,"José Ramírez grounds out, first baseman Triston Casas to pitcher Tanner Houck.",,field_out
746973,2,665926,called_strike,"Andrés Giménez grounds out, first baseman Triston Casas to pitcher Tanner Houck.",,field_out
746973,1,680757,hit_into_play,Steven Kwan flies out to left fielder Jarren Duran.,field_out,field_out
746159,56,657041,ball,Lane Thomas strikes out on a foul tip.,,strikeout
746159,40,657041,ball,Lane Thomas flies out to center fielder James Outman.,,field_out
746159,21,657041,ball,Lane Thomas strikes out swinging.,,strikeout
746159,3,657041,called_strike,Lane Thomas flies out to center fielder James Outman.,,field_out
746976,98,672356,ball,Gabriel Arias strikes out swinging.,,strikeout
746976,97,686823,foul,"Will Brennan grounds out, second baseman Pablo Reyes to first baseman Triston Casas.   Bo Naylor to 3rd.    Estevan Florial to 2nd.",,field_out
746976,94,677587,foul_bunt,"Brayan Rocchio out on a sacrifice bunt, pitcher Josh Winckowski to second baseman Pablo Reyes.   Andrés Giménez to 3rd.    José Ramírez to 2nd.",,sac_bunt
746976,93,608070,called_strike,José Ramírez singles on a ground ball to center fielder Ceddanne Rafaela.   Steven Kwan scores.    Andrés Giménez to 2nd.,,single
746976,92,665926,ball,Andrés Giménez walks.,,walk
746976,87,680757,foul,"Steven Kwan grounds out, pitcher Greg Weissert to first baseman Triston Casas.",,field_out
746976,86,671289,foul,Tyler Freeman flies out to left fielder Jarren Duran.,,field_out
746976,85,672356,ball,Gabriel Arias singles on a line drive to center fielder Ceddanne Rafaela.   Brayan Rocchio scores.    Bo Naylor to 3rd.    Will Brennan to 2nd.,,single
746976,82,666310,hit_into_play,Bo Naylor singles on a line drive to center fielder Ceddanne Rafaela.   Brayan Rocchio to 3rd.,single,single
746976,78,647304,hit_into_play,"Josh Naylor grounds into a force out, second baseman Pablo Reyes to shortstop David Hamilton.   Andrés Giménez out at 2nd.",force_out,force_out
746976,77,608070,called_strike,José Ramírez lines out sharply to right fielder Wilyer Abreu.   Steven Kwan to 3rd.,,field_out
746976,76,665926,called_strike,Andrés Giménez singles on a line drive to center fielder Ceddanne Rafaela.   Tyler Freeman scores.    Steven Kwan to 2nd.,,single
746976,75,680757,foul,Steven Kwan singles on a ground ball to left fielder Jarren Duran.   Tyler Freeman to 3rd.,,single
746976,74,671289,ball,Tyler Freeman doubles (2) on a line drive to center fielder Ceddanne Rafaela.,,double
746976,73,672356,ball,Gabriel Arias lines out to center fielder Ceddanne Rafaela.,,field_out
746976,68,686823,foul,Will Brennan lines out sharply to right fielder Wilyer Abreu.,,field_out
746976,66,666310,ball,Bo Naylor lines out to center fielder Ceddanne Rafaela.,,field_out
746976,61,647304,ball,Josh Naylor called out on strikes.,,strikeout
746976,60,608070,ball,Brennan Bernardino intentionally walks José Ramírez.,,Unknown
746976,59,665926,ball,"Andrés Giménez grounds into a force out, third baseman Rafael Devers to shortstop David Hamilton.   Steven Kwan out at 2nd.    Andrés Giménez to 1st.",,force_out
746976,58,680757,called_strike,Steven Kwan walks.,,walk
746976,57,671289,called_strike,Tyler Freeman strikes out swinging.,,strikeout
746976,47,672356,foul,Gabriel Arias called out on strikes.,,strikeout
746976,46,686823,ball,Will Brennan grounds out to first baseman Triston Casas.,,field_out
746976,39,666310,ball,Bo Naylor called out on strikes.,,strikeout
746976,38,647304,hit_into_play,"Guardians challenged (home-plate collision), call on the field was overturned: Josh Naylor singles on a ground ball to right fielder Wilyer Abreu.   Andrés Giménez scores.    Josh Naylor to 2nd.  Fielding error by right fielder Wilyer Abreu.",single,single
746976,37,608070,ball,José Ramírez out on a sacrifice fly to center fielder Ceddanne Rafaela.   Steven Kwan scores.,,sac_fly
746976,36,665926,called_strike,Andrés Giménez singles on a ground ball to right fielder Wilyer Abreu.   Steven Kwan to 3rd.,,single
746976,35,680757,called_strike,Steven Kwan singles on a line drive to left fielder Jarren Duran.,,single
746976,34,671289,called_strike,Tyler Freeman homers (2) on a fly ball to left center field.,,home_run
746976,33,672356,foul_bunt,Gabriel Arias strikes out swinging.,,strikeout
746976,28,686823,called_strike,Will Brennan flies out to center fielder Ceddanne Rafaela.,,field_out
746976,26,666310,called_strike,"Bo Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746976,21,647304,foul,"Josh Naylor grounds out, first baseman Triston Casas to pitcher Garrett Whitlock.",,field_out
746976,20,608070,ball,José Ramírez flies out to left fielder Jarren Duran.,,field_out
746976,19,665926,hit_into_play,"Andrés Giménez out on a sacrifice bunt, catcher Connor Wong to first baseman Triston Casas.   Steven Kwan to 2nd.",sac_bunt,sac_bunt
746976,18,680757,ball,"Guardians challenged (tag play), call on the field was overturned: Steven Kwan singles on a line drive to right fielder Wilyer Abreu, deflected by second baseman Enmanuel Valdez.",,single
746976,12,671289,called_strike,Tyler Freeman called out on strikes.,,strikeout
746976,11,672356,swinging_strike,Gabriel Arias doubles (3) on a sharp line drive to left fielder Jarren Duran.   Will Brennan scores.,,double
746976,10,686823,called_strike,Will Brennan doubles (1) on a line drive to right fielder Wilyer Abreu.   Ramón Laureano scores.,,double
746976,8,666310,called_strike,Bo Naylor lines out sharply to second baseman Enmanuel Valdez.,,field_out
746976,7,647304,foul,"Josh Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746976,3,608070,called_strike,"José Ramírez grounds out, first baseman Triston Casas to pitcher Garrett Whitlock.",,field_out
746976,2,665926,ball,Andrés Giménez flies out to left fielder Jarren Duran.,,field_out
746976,1,680757,called_strike,Steven Kwan flies out to right fielder Wilyer Abreu.,,field_out
746157,64,657041,ball,"Lane Thomas grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",,field_out
746157,46,657041,ball,Lane Thomas pops out to first baseman Freddie Freeman.,,field_out
746157,24,657041,ball,Lane Thomas flies out to center fielder Andy Pages.,,field_out
746157,3,657041,foul,Lane Thomas singles on a line drive to right fielder Teoscar Hernández.   Jesse Winker to 3rd.,,single
746974,65,680757,ball,"Steven Kwan grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746974,64,677587,ball,Brayan Rocchio singles on a line drive to left fielder Jarren Duran.   Gabriel Arias scores.,,single
746974,63,672356,foul,Gabriel Arias doubles (2) on a line drive to left fielder Jarren Duran.   Will Brennan scores.,,double
746974,61,686823,called_strike,"Will Brennan grounds into a force out, second baseman Enmanuel Valdez to shortstop David Hamilton.   Bo Naylor out at 2nd.    Will Brennan to 1st.",,force_out
746974,60,666310,ball,Bo Naylor singles on a fly ball to right fielder Wilyer Abreu.,,single
746974,56,647304,ball,Josh Naylor lines out sharply to first baseman Triston Casas.,,field_out
746974,55,608070,ball,"José Ramírez doubles (3) on a ground ball to right fielder Wilyer Abreu, deflected by first baseman Triston Casas.   Brayan Rocchio scores.    Steven Kwan scores.  Throwing error by right fielder Wilyer Abreu.",,double
746974,54,665926,ball,Andrés Giménez lines out to first baseman Triston Casas.,,field_out
746974,53,680757,called_strike,Steven Kwan singles on a line drive to left fielder Jarren Duran.   Brayan Rocchio to 3rd.,,single
746974,52,677587,ball,Brayan Rocchio walks.,,walk
746974,51,672356,foul,Gabriel Arias strikes out swinging.,,strikeout
746974,46,686823,ball,Will Brennan homers (1) on a fly ball to right field.    Josh Naylor scores.,,home_run
746974,45,666310,hit_into_play,"Bo Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.   Josh Naylor to 2nd.",field_out,field_out
746974,44,647304,ball,Josh Naylor singles on a line drive to left fielder Tyler O'Neill.,,single
746974,43,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746974,38,665926,hit_into_play,Andrés Giménez flies out to center fielder Jarren Duran.,field_out,field_out
746974,37,680757,called_strike,Steven Kwan flies out to left fielder Tyler O'Neill.,,field_out
746974,36,677587,foul,Brayan Rocchio flies out to center fielder Jarren Duran.,,field_out
746974,35,672356,swinging_strike,Gabriel Arias singles on a line drive to center fielder Jarren Duran.,,single
746974,29,671289,ball,Tyler Freeman strikes out swinging.,,strikeout
746974,28,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
746974,24,647304,ball,Josh Naylor flies out to center fielder Jarren Duran.,,field_out
746974,23,608070,called_strike,"José Ramírez grounds out, shortstop Ceddanne Rafaela to first baseman Triston Casas.",,field_out
746974,22,665926,foul,Andrés Giménez flies out sharply to center fielder Jarren Duran.,,field_out
746974,17,680757,foul,"Steven Kwan grounds out, shortstop Ceddanne Rafaela to first baseman Triston Casas.",,field_out
746974,16,677587,called_strike,"Brayan Rocchio grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746974,15,672356,ball,Gabriel Arias triples (1) on a sharp fly ball to right fielder Wilyer Abreu.,,triple
746974,10,671289,ball,Tyler Freeman flies out to left fielder Tyler O'Neill.,,field_out
746974,9,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
746974,8,647304,swinging_strike,Josh Naylor flies out to center fielder Jarren Duran.,,field_out
746974,3,608070,foul,José Ramírez flies out sharply to right fielder Wilyer Abreu.,,field_out
746974,2,665926,foul,Andrés Giménez strikes out swinging.,,strikeout
746974,1,680757,ball,Steven Kwan called out on strikes.,,strikeout
746158,54,657041,called_strike,"Lane Thomas grounds out sharply, third baseman Max Muncy to first baseman Freddie Freeman.",,field_out
746158,37,657041,called_strike,Lane Thomas flies out to right fielder Teoscar Hernández.,,field_out
746158,21,657041,hit_into_play,"Lane Thomas grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.   Jesse Winker to 3rd.",field_out,field_out
746158,3,657041,called_strike,"Lane Thomas grounds out, third baseman Max Muncy to first baseman Freddie Freeman.   CJ Abrams to 3rd.",,field_out
746648,88,665926,called_strike,Andrés Giménez out on a sacrifice fly to right fielder Juan Soto.   David Fry scores.,,sac_fly
746648,87,686823,ball,"Will Brennan reaches on a fielder's choice, fielded by second baseman Gleyber Torres.   Josh Naylor scores.    David Fry to 3rd.",,fielders_choice
746648,86,681807,ball,David Fry doubles (2) on a sharp fly ball to center fielder Aaron Judge.   Josh Naylor to 3rd.,,double
746648,85,647304,hit_into_play,"Josh Naylor grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe.   Bo Naylor scores.    José Ramírez out at 2nd.    Josh Naylor to 1st.",force_out,force_out
746648,78,666310,ball,Bo Naylor strikes out swinging.,,strikeout
746648,77,680757,missed_bunt,"Steven Kwan grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe.   Gabriel Arias out at 2nd.    Steven Kwan to 1st.",,force_out
746648,76,672356,ball,Gabriel Arias walks.,,walk
746648,75,677587,ball,"Brayan Rocchio grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",,field_out
746648,69,665926,ball,"Andrés Giménez grounds out, first baseman Anthony Rizzo to pitcher Luke Weaver.",,field_out
746648,67,681807,foul,David Fry strikes out swinging.,,strikeout
746648,66,647304,ball,Josh Naylor strikes out on a foul tip.,,strikeout
746648,62,608070,called_strike,"José Ramírez grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",,field_out
746648,61,671289,called_strike,Tyler Freeman called out on strikes.,,strikeout
746648,60,680757,called_strike,Steven Kwan grounds out to first baseman Anthony Rizzo.,,field_out
746648,54,672356,hit_into_play,Gabriel Arias flies out to right fielder Juan Soto.,field_out,field_out
746648,53,677587,ball,Brayan Rocchio flies out to right fielder Juan Soto.,,field_out
746648,52,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
746648,46,681807,blocked_ball,David Fry called out on strikes.,,strikeout
746648,45,647304,called_strike,Josh Naylor singles on a ground ball to right fielder Juan Soto.   Steven Kwan scores.    Tyler Freeman to 3rd.,,single
746648,44,608070,ball,José Ramírez pops out to shortstop Anthony Volpe on the infield fly rule.,,field_out
746648,43,671289,ball,Tyler Freeman hit by pitch.    Steven Kwan to 2nd.,,hit_by_pitch
746648,42,680757,ball,Steven Kwan singles on a line drive to right fielder Juan Soto.,,single
746648,41,672356,swinging_strike,Gabriel Arias homers (1) on a fly ball to center field.,,home_run
746648,36,595978,swinging_strike,Austin Hedges strikes out swinging.,,strikeout
746648,35,665926,swinging_strike,"Andrés Giménez grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe.   David Fry out at 2nd.    Andrés Giménez to 1st.",,force_out
746648,33,681807,ball,David Fry walks.,,walk
746648,28,681807,called_strike,"Josh Naylor caught stealing 3rd base, pitcher Nestor Cortes to third baseman Oswaldo Cabrera.",,Unknown
746648,27,647304,hit_into_play,Josh Naylor doubles (4) on a line drive to right fielder Juan Soto.,double,double
746648,26,608070,ball,José Ramírez homers (3) on a line drive to left field.   Gabriel Arias scores.,,home_run
746648,25,671289,ball,Tyler Freeman pops out softly to first baseman Anthony Rizzo.,,field_out
746648,24,680757,ball,Steven Kwan flies out to left fielder Alex Verdugo.,,field_out
746648,23,672356,foul,Gabriel Arias singles on a line drive to center fielder Aaron Judge.,,single
746648,16,595978,called_strike,Austin Hedges strikes out swinging.,,strikeout
746648,15,665926,called_strike,Andrés Giménez reaches on a fielding error by first baseman Anthony Rizzo.,,field_error
746648,13,681807,called_strike,David Fry strikes out swinging.,,strikeout
746648,8,647304,blocked_ball,Josh Naylor strikes out on a foul tip.,,strikeout
746648,7,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746648,6,671289,called_strike,"Tyler Freeman reaches on a missed catch error by first baseman Anthony Rizzo, assist to third baseman Oswaldo Cabrera.",,field_error
746648,5,680757,ball,Steven Kwan flies out to right fielder Juan Soto.,,field_out
745681,78,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
745681,50,657041,ball,Lane Thomas singles on a line drive to left fielder Seth Brown.   Joey Meneses scores.    Jesse Winker to 2nd.,,single
745681,37,657041,ball,Lane Thomas homers (2) on a fly ball to left center field.,,home_run
745681,21,657041,ball,Lane Thomas singles on a line drive to left fielder Seth Brown.   CJ Abrams scores.    Jesse Winker to 3rd.,,single
745681,5,657041,hit_into_play,"Lane Thomas grounds into a force out, shortstop Darell Hernaiz to second baseman Zack Gelof.   Joey Meneses out at 2nd.",force_out,force_out
746658,75,647304,hit_into_play,Josh Naylor homers (4) on a line drive to right field.,home_run,home_run
746658,74,608070,hit_into_play,José Ramírez flies out to right fielder Alex Verdugo.,field_out,field_out
746658,70,665926,ball,Andrés Giménez strikes out swinging.,,strikeout
746658,69,686823,hit_into_play,"Will Brennan grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",field_out,field_out
746658,68,677587,ball,Brayan Rocchio lines out to left fielder Alex Verdugo.,,field_out
746658,64,672356,called_strike,"Gabriel Arias grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo.   Estevan Florial out at 2nd.    Gabriel Arias out at 1st.",,grounded_into_double_play
746658,63,681807,called_strike,David Fry pops out to shortstop Anthony Volpe.,,field_out
746658,55,647304,foul,Josh Naylor singles on a line drive to center fielder Aaron Judge.   Steven Kwan to 3rd.,,single
746658,54,608070,called_strike,José Ramírez flies out to center fielder Aaron Judge.,,field_out
746658,53,665926,swinging_strike,Andrés Giménez flies out to left fielder Alex Verdugo.,,field_out
746658,52,680757,called_strike,Steven Kwan singles on a line drive to left fielder Alex Verdugo.,,single
746658,46,677587,hit_into_play,"Brayan Rocchio grounds out, first baseman Anthony Rizzo to pitcher Cody Poteet.",field_out,field_out
746658,45,672356,hit_into_play,Gabriel Arias doubles (1) on a sharp line drive to right fielder Juan Soto.,double,double
746658,44,681807,ball,David Fry called out on strikes.,,strikeout
746658,35,647304,ball,"Josh Naylor grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo.   José Ramírez out at 2nd.    Josh Naylor out at 1st.",,grounded_into_double_play
746658,34,608070,ball,"José Ramírez grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe.   Andrés Giménez out at 2nd.    José Ramírez to 1st.",,force_out
746658,33,665926,called_strike,Andrés Giménez singles on a ground ball to right fielder Juan Soto.,,single
746658,24,680757,ball,Steven Kwan flies out to center fielder Aaron Judge.,,field_out
746658,23,677587,called_strike,Brayan Rocchio lines out to left fielder Alex Verdugo.,,field_out
746658,22,672356,ball,Gabriel Arias called out on strikes.,,strikeout
746658,21,681807,foul,David Fry singles on a line drive to center fielder Aaron Judge.,,single
746658,14,647304,hit_into_play,"Josh Naylor grounds out, first baseman Anthony Rizzo to pitcher Cody Poteet.",field_out,field_out
746658,10,608070,ball,"José Ramírez grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",,field_out
746658,9,665926,hit_into_play,Andrés Giménez flies out to left fielder Alex Verdugo.,field_out,field_out
746658,8,680757,ball,Steven Kwan lines out to center fielder Aaron Judge.,,field_out
746656,76,677587,hit_into_play,"Brayan Rocchio grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",field_out,field_out
746656,74,666310,called_strike,Bo Naylor strikes out swinging.,,strikeout
746656,69,671289,ball,Tyler Freeman flies out to left fielder Alex Verdugo in foul territory.,,field_out
746656,68,647304,foul,Josh Naylor strikes out swinging.,,strikeout
746656,67,608070,ball,"José Ramírez grounds out, first baseman Anthony Rizzo to pitcher Ian Hamilton.",,field_out
746656,63,665926,swinging_strike,"Andrés Giménez grounds out, first baseman Anthony Rizzo to pitcher Ian Hamilton.",,field_out
746656,62,680757,ball,Steven Kwan walks.,,walk
746656,61,677587,ball,Brayan Rocchio doubles (6) on a fly ball to left fielder Alex Verdugo.,,double
746656,59,666310,foul,Bo Naylor pops out to first baseman Anthony Rizzo.,,field_out
746656,53,671289,called_strike,"Tyler Freeman grounds into a force out, fielded by second baseman Gleyber Torres.   Steven Kwan scores.    Andrés Giménez scores.    Josh Naylor out at 2nd.  Throwing error by second baseman Gleyber Torres.",,force_out
746656,52,647304,ball,Josh Naylor walks.   Steven Kwan to 3rd.    Andrés Giménez to 2nd.,,walk
746656,51,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746656,50,665926,foul,Andrés Giménez singles on a ground ball to right fielder Juan Soto.   Steven Kwan to 2nd.,,single
746656,49,680757,called_strike,Steven Kwan singles on a line drive to left fielder Alex Verdugo.,,single
746656,42,677587,ball,"Brayan Rocchio grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo.   Estevan Florial out at 2nd.    Brayan Rocchio out at 1st.",,grounded_into_double_play
746656,40,666310,ball,Bo Naylor walks.,,walk
746656,39,686823,ball,Will Brennan strikes out swinging.,,strikeout
746656,33,671289,called_strike,"Tyler Freeman grounds into a double play, shortstop Anthony Volpe to first baseman Anthony Rizzo.   Josh Naylor out at 2nd.    Tyler Freeman out at 1st.",,grounded_into_double_play
746656,32,647304,ball,Josh Naylor walks.,,walk
746656,31,608070,ball,José Ramírez pops out to second baseman Gleyber Torres.,,field_out
746656,25,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
746656,24,680757,called_strike,Steven Kwan strikes out swinging.,,strikeout
746656,23,677587,called_strike,Brayan Rocchio strikes out swinging.,,strikeout
746656,19,677587,ball,"Bo Naylor caught stealing 2nd base, pitcher Clarke Schmidt to shortstop Anthony Volpe.",,Unknown
746656,17,666310,ball,Bo Naylor walks.,,walk
746656,16,686823,hit_into_play,Will Brennan pops out to shortstop Anthony Volpe.,field_out,field_out
746656,10,671289,hit_into_play,"Tyler Freeman grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres.   Josh Naylor out at 2nd.",force_out,force_out
746656,9,647304,ball,Josh Naylor walks.   Andrés Giménez to 2nd.,,walk
746656,8,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746656,7,665926,ball,Andrés Giménez singles on a ground ball to left fielder Alex Verdugo.,,single
746656,6,680757,called_strike,Steven Kwan strikes out swinging.,,strikeout
745676,71,657041,hit_into_play,Lane Thomas lines out to right fielder Lawrence Butler.,field_out,field_out
745676,58,657041,ball,Lane Thomas called out on strikes.,,strikeout
745676,36,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
745676,19,657041,ball,"Lane Thomas grounds out, second baseman Zack Gelof to first baseman J.  D. Davis.",,field_out
745676,2,657041,ball,Lane Thomas walks.,,walk
745679,71,657041,ball,Lane Thomas pops out to second baseman Zack Gelof.,,field_out
745679,55,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
745679,39,657041,hit_into_play,Lane Thomas reaches on a fielding error by pitcher Paul Blackburn.   Lane Thomas to 2nd.,field_error,field_error
745679,17,657041,foul,Lane Thomas singles on a ground ball to third baseman J.  D. Davis.,,single
745679,2,657041,ball,Lane Thomas pops out to first baseman Ryan Noda in foul territory.,,field_out
746655,87,666310,foul,Bo Naylor singles on a line drive to right fielder Robbie Grossman.   Tyler Freeman scores.    Will Brennan to 3rd.    Ramón Laureano to 2nd.,,single
746655,85,686823,foul,Bryan Shaw intentionally walks Will Brennan.,,Unknown
746655,84,647304,ball,Josh Naylor doubles (3) on a sharp line drive to center fielder Dominic Fletcher.   Andrés Giménez scores.,,double
746655,83,608070,ball,José Ramírez flies out to second baseman Nicky Lopez.,,field_out
746655,78,665926,swinging_strike,Andrés Giménez lines out to right fielder Robbie Grossman.,,field_out
746655,77,680757,ball,Steven Kwan lines out to third baseman Lenyn Sosa.,,field_out
746655,76,677587,foul,"Brayan Rocchio grounds out softly, pitcher Steven Wilson to first baseman Gavin Sheets.",,field_out
746655,71,681807,hit_into_play,David Fry flies out to right fielder Robbie Grossman.,field_out,field_out
746655,70,666310,called_strike,Bo Naylor grounds out to first baseman Gavin Sheets.,,field_out
746655,64,686823,called_strike,Will Brennan strikes out swinging.,,strikeout
746655,62,608070,ball,José Ramírez grounds out to first baseman Gavin Sheets.   Andrés Giménez to 3rd.,,field_out
746655,61,665926,hit_into_play,Andrés Giménez singles on a bunt ground ball to pitcher Dominic Leone.,single,single
746655,60,680757,ball,Steven Kwan flies out to right fielder Robbie Grossman.,,field_out
746655,55,677587,hit_into_play,"Brayan Rocchio grounds into a double play, shortstop Nicky Lopez to second baseman Braden Shewmake to first baseman Gavin Sheets.   David Fry out at 2nd.    Brayan Rocchio out at 1st.",grounded_into_double_play,grounded_into_double_play
746655,54,681807,hit_by_pitch,David Fry hit by pitch.    Josh Naylor scores.    Will Brennan to 3rd.    Ramón Laureano to 2nd.,hit_by_pitch,hit_by_pitch
746655,53,666310,called_strike,Bo Naylor called out on strikes.,,strikeout
746655,51,686823,foul,Will Brennan walks.   Josh Naylor to 2nd.,,walk
746655,50,647304,ball,Josh Naylor reaches on a fielding error by second baseman Braden Shewmake.,,field_error
746655,46,608070,swinging_strike,José Ramírez flies out to center fielder Dominic Fletcher.,,field_out
746655,45,665926,called_strike,"Andrés Giménez grounds out, second baseman Braden Shewmake to first baseman Gavin Sheets.",,field_out
746655,44,680757,called_strike,Steven Kwan homers (2) on a fly ball to right center field.,,home_run
746655,43,677587,hit_into_play,Brayan Rocchio lines out to first baseman Gavin Sheets.,field_out,field_out
746655,36,666310,hit_into_play,Bo Naylor homers (2) on a fly ball to center field.   Ramón Laureano scores.,home_run,home_run
746655,34,686823,called_strike,Will Brennan grounds out to first baseman Gavin Sheets.,,field_out
746655,33,647304,foul,Josh Naylor homers (3) on a fly ball to center field.,,home_run
746655,32,608070,called_strike,"José Ramírez grounds out, second baseman Braden Shewmake to first baseman Gavin Sheets.",,field_out
746655,27,665926,ball,Andrés Giménez lines out to third baseman Lenyn Sosa.,,field_out
746655,26,680757,called_strike,Steven Kwan flies out to center fielder Dominic Fletcher.,,field_out
746655,25,677587,called_strike,"Brayan Rocchio grounds out, second baseman Braden Shewmake to first baseman Gavin Sheets.",,field_out
746655,17,666310,ball,Bo Naylor walks.,,walk
746655,15,686823,ball,Will Brennan flies out to right fielder Robbie Grossman in foul territory.,,field_out
746655,10,647304,ball,"Josh Naylor grounds out, second baseman Braden Shewmake to first baseman Gavin Sheets.",,field_out
746655,9,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746655,8,665926,ball,"Andrés Giménez grounds out, second baseman Braden Shewmake to first baseman Gavin Sheets.   Steven Kwan to 2nd.",,field_out
746655,7,680757,ball,Steven Kwan singles on a line drive to right fielder Robbie Grossman.,,single
745355,64,657041,called_strike,Lane Thomas strikes out swinging.,,strikeout
745355,43,657041,foul,Lane Thomas pops out to first baseman Wilmer Flores.,,field_out
745355,22,657041,ball,"Lane Thomas grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",,field_out
745355,2,657041,hit_into_play,Lane Thomas flies out to center fielder Tyler Fitzgerald.,field_out,field_out
746653,79,608070,ball,José Ramírez called out on strikes.,,strikeout
746653,78,665926,called_strike,Andrés Giménez flies out to left fielder Andrew Benintendi.,,field_out
746653,77,680757,hit_into_play,"Steven Kwan grounds out, third baseman Lenyn Sosa to first baseman Andrew Vaughn.",field_out,field_out
746653,72,666310,ball,Bo Naylor strikes out swinging.,,strikeout
746653,64,686823,foul,Will Brennan strikes out swinging.,,strikeout
746653,63,671289,foul,Tyler Freeman strikes out swinging.,,strikeout
746653,62,647304,ball,Josh Naylor walks.,,walk
746653,61,608070,ball,José Ramírez singles on a line drive to right fielder Robbie Grossman.,,single
746653,60,665926,called_strike,Andrés Giménez strikes out on a foul tip.,,strikeout
746653,56,680757,called_strike,Steven Kwan flies out to left fielder Andrew Benintendi.,,field_out
746653,55,672356,hit_into_play,Gabriel Arias grounds out to first baseman Andrew Vaughn.,field_out,field_out
746653,54,666310,ball,Bo Naylor flies out to center fielder Dominic Fletcher.,,field_out
746653,49,666310,ball,Pitcher Jordan Leasure picks off Ramón Laureano at  on throw to first baseman Andrew Vaughn.,,Unknown
746653,47,686823,called_strike,"Will Brennan grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",,field_out
746653,46,671289,foul_tip,Tyler Freeman strikes out on a foul tip.,,strikeout
