pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2024-06-25,92.9,0.88,6.25,"Irvin, Cole",680757,608344,field_out,hit_into_play,,,,,4.0,Steven Kwan flies out to center fielder Colton Cowser.,R,L,L,BAL,CLE,X,8.0,fly_ball,0,0,2024,0.77,1.54,-0.59,2.49,,,,0,1,Top,108.0,65.11,,,,,-5.476134108567024,-132.96044031822117,-5.081987889713333,11.342148145730464,100.05019797724567,-14.683279201021646,3.23,1.48,332.0,93.4,39.0,80.9,2000.0,6.6,747022,543510,663624,622761,676059,683002,669720,681297,623993,53.86,0.037,0.062,0.0,1.0,0.0,0.0,3.0,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,137.0,0.022,-0.228,,,0.113,0.228,93.4,0,0,0.5,0.5,30,26,30,27,1,0,5.0,1.0,5.0,1.0,1.98,0.77,0.77,44.4
SI,2024-06-24,95.4,1.63,5.51,"Pérez, Cionel",682177,672335,field_out,hit_into_play,,,,,5.0,"Daniel Schneemann grounds out, pitcher Cionel Pérez to first baseman Ryan O'Hearn.",R,L,L,BAL,CLE,X,1.0,ground_ball,0,0,2024,1.05,0.9,0.03,2.23,,,686823.0,2,6,Top,127.49,180.0,,,,,-6.520415613294417,-138.83287980192745,-5.052213569124275,15.051388591848484,30.34375488087711,-19.52711493996316,3.4,1.61,8.0,99.2,-15.0,95.1,2159.0,6.1,747021,543510,656811,676059,602104,683002,677008,656775,623993,54.43,0.229,0.231,0.0,1.0,0.0,0.0,2.0,47,1,Sinker,2,3,3,2,3,2,3,2,Infield shade,Standard,145.0,0.026,-0.228,69.9,6.7,0.248,0.228,99.2,-1,1,0.361,0.639,28,27,28,27,1,2,5.0,1.0,2.0,1.0,1.59,1.05,1.05,37.6
FC,2024-06-24,90.0,2.14,5.73,"Povich, Cade",608070,700249,home_run,hit_into_play,,,,,5.0,José Ramírez homers (20) on a fly ball to center field.,R,R,L,BAL,CLE,X,,fly_ball,0,0,2024,-0.17,0.94,0.24,2.15,,,,0,6,Top,107.77,25.61,,,,,-4.383618821352173,-130.9716114304961,-4.95165987603334,-1.1076022070978109,26.685257104346604,-20.47705629125224,3.38,1.57,431.0,109.8,21.0,90.6,2539.0,6.6,747021,543510,656811,676059,602104,683002,677008,656775,623993,53.94,0.929,2.0,2.0,1.0,0.0,3.0,6.0,43,1,Cutter,2,2,2,2,3,2,3,2,Standard,Standard,163.0,-0.167,1.0,77.9,7.6,3.044,-1.0,109.8,0,0,0.5,0.5,24,31,24,32,3,2,5.0,1.0,5.0,1.0,1.86,-0.17,0.17,38.6
FF,2024-06-24,98.8,-1.09,6.1,"Suarez, Robert",657041,663158,double,hit_into_play,,,,,5.0,Lane Thomas doubles (7) on a sharp line drive to left fielder Jurickson Profar.,R,R,R,SD,WSH,X,7.0,line_drive,0,0,2024,-0.7,1.5,-0.08,2.35,,,,2,9,Top,74.14,73.77,,,,,4.4027833628155975,-143.66772857478858,-8.315385425566573,-10.750588370803024,34.690903639952744,-9.61311823343542,3.11,1.46,335.0,106.7,16.0,99.3,2328.0,6.7,745397,543309,650333,630105,592518,673490,595777,701538,669369,53.78,0.614,0.719,1.25,1.0,1.0,1.0,5.0,66,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,210.0,-0.072,0.237,74.9,6.9,1.101,-0.237,106.7,0,0,0.602,0.398,33,28,33,29,1,4,2.0,1.0,1.0,1.0,0.84,0.7,0.7,44.4
FF,2024-06-23,95.7,-2.42,5.86,"Green, Chad",647304,643338,field_out,hit_into_play,,,,,1.0,"Josh Naylor grounds out, shortstop Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",R,L,R,CLE,TOR,X,6.0,ground_ball,0,0,2024,-0.62,1.22,-0.56,3.2,,682657.0,680757.0,2,8,Bot,130.0,136.0,,,,,6.357590306380423,-139.34127189360655,-4.261043186645562,-9.384998684073151,26.42940962410226,-15.423621004342502,3.19,1.44,3.0,87.7,-46.0,97.0,2609.0,6.6,746621,643376,665489,687462,676391,643396,676914,672642,543807,53.85,0.123,0.094,0.0,1.0,0.0,0.0,2.0,77,1,4-Seam Fastball,6,5,6,5,5,6,6,5,Infield shade,Standard,211.0,-0.025,-0.446,70.1,6.2,0.132,0.446,88.0,1,1,0.867,0.867,33,27,33,27,1,4,5.0,1.0,2.0,1.0,1.23,0.62,-0.62,39.3
FF,2024-06-23,93.8,-2.0,6.22,"Green, Chad",682657,643338,single,hit_into_play,,,,,9.0,Angel Martínez singles on a sharp line drive to right fielder George Springer.,R,L,R,CLE,TOR,X,9.0,line_drive,0,0,2024,-0.54,1.29,0.3,1.86,,,,0,8,Bot,192.0,92.0,,,,,7.16399878744717,-136.4148734727642,-8.506599112769717,-8.145158282061177,24.78010003837371,-14.405036748146768,3.37,1.53,200.0,106.2,9.0,94.7,2399.0,6.4,746621,643376,665489,687462,676391,643396,676914,672642,543807,54.06,0.794,0.757,0.9,1.0,1.0,0.0,4.0,73,1,4-Seam Fastball,6,5,6,5,5,6,6,5,Standard,Standard,207.0,0.019,0.403,72.8,7.2,0.953,-0.403,106.2,1,1,0.871,0.871,33,22,33,22,1,3,5.0,1.0,2.0,11.0,1.27,0.54,-0.54,43.7
FC,2024-06-23,87.8,1.86,5.8,"Cabrera, Génesis",677587,650893,field_out,hit_into_play,,,,,4.0,"Brayan Rocchio grounds out, pitcher Génesis Cabrera to first baseman Vladimir Guerrero Jr.",R,R,L,CLE,TOR,X,1.0,ground_ball,0,0,2024,-0.02,0.37,-0.47,2.19,666310.0,,686823.0,2,7,Bot,156.27,164.87,,,,,-5.583444793315295,-127.90988242461007,-3.4886453064901377,0.7930409532090753,22.13471556477466,-27.610390942928323,3.11,1.4,1.0,52.8,-72.0,88.0,2148.0,6.0,746621,643376,665489,687462,676391,643396,676914,595281,543807,54.52,0.151,0.151,0.0,1.0,0.0,0.0,1.0,69,1,Cutter,6,5,6,5,5,6,6,5,Standard,Standard,167.0,-0.042,-0.483,69.2,8.6,0.151,0.483,88.0,1,1,0.795,0.795,27,23,28,23,1,3,1.0,1.0,3.0,2.0,2.54,-0.02,0.02,44.4
CH,2024-06-23,78.2,-2.6,6.15,"Richards, Trevor",677587,670950,field_out,hit_into_play,,,,,13.0,Brayan Rocchio lines out to center fielder Kevin Kiermaier.,R,L,R,CLE,TOR,X,8.0,line_drive,0,0,2024,-0.93,-0.54,-1.2,2.2,,,682177.0,1,5,Bot,141.19,80.22,,,,,4.774683260553776,-113.88163046685116,-0.7484953658204517,-8.929336976513962,18.28680857888107,-37.01046142695102,3.11,1.4,298.0,89.9,19.0,79.2,2665.0,6.7,746621,643376,665489,687462,680718,643396,676914,595281,543807,53.83,0.466,0.422,0.0,1.0,0.0,0.0,4.0,53,1,Changeup,6,5,6,5,5,6,6,5,Standard,Standard,281.0,-0.026,-0.301,70.2,7.3,0.535,0.301,89.9,1,1,0.715,0.715,31,23,31,23,1,2,2.0,1.0,2.0,2.0,4.23,0.93,-0.93,46.4
SI,2024-06-23,96.6,-1.92,5.52,"Pop, Zach",682657,647315,field_out,hit_into_play,,,,,5.0,"Angel Martínez grounds out, first baseman Vladimir Guerrero Jr.  to pitcher Zach Pop.",R,L,R,CLE,TOR,X,3.0,ground_ball,0,0,2024,-1.29,0.39,-0.08,2.41,682177.0,,,2,3,Bot,152.72,166.4,,,,,7.826944995030877,-140.499476618829,-3.633957569661831,-18.871530733015007,30.443134079398007,-26.43073357922113,3.37,1.53,25.0,97.0,-4.0,96.6,2265.0,6.2,746621,643376,665489,687462,680718,643396,676914,595281,543807,54.31,0.274,0.283,0.0,1.0,0.0,0.0,2.0,34,1,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,234.0,-0.035,-0.337,70.1,7.1,0.274,0.337,97.0,1,1,0.664,0.664,27,22,28,22,1,1,4.0,1.0,1.0,11.0,2.05,1.29,-1.29,30.5
CU,2024-06-23,85.2,2.23,5.66,"Kikuchi, Yusei",671289,579328,field_out,hit_into_play,,,,,2.0,Tyler Freeman lines out to right fielder George Springer.,R,R,L,CLE,TOR,X,9.0,line_drive,0,0,2024,-0.32,-0.19,0.13,2.78,,677587.0,682657.0,2,2,Bot,192.71,126.3,,,,,-4.327864180296668,-124.1212760585538,-0.1099333387030681,-2.524834579896944,23.604349678382373,-34.282671660498494,3.27,1.43,246.0,80.5,25.0,86.2,2568.0,6.7,746621,643376,665489,687462,680718,643396,676914,595281,543807,53.75,0.303,0.273,0.0,1.0,0.0,0.0,3.0,21,1,Curveball,1,2,1,2,2,1,1,2,Standard,Standard,303.0,-0.048,-0.444,,,0.348,0.444,88.0,-1,-1,0.431,0.431,33,25,33,25,2,1,6.0,2.0,5.0,2.0,3.31,-0.32,0.32,57.7
SI,2024-06-23,92.7,2.45,5.95,"Freeland, Kyle",657041,607536,field_out,hit_into_play,,,,,6.0,"Lane Thomas grounds out sharply, shortstop Ezequiel Tovar to first baseman Michael Toglia.",R,R,L,COL,WSH,X,6.0,ground_ball,0,0,2024,0.91,0.8,0.68,2.06,,,,1,1,Top,108.54,154.85,,,,,-6.517183903454318,-134.9286600628446,-6.046457488790858,12.349725419580192,22.67832399865901,-21.35603298152405,3.1,1.46,63.0,99.8,2.0,93.9,2387.0,6.5,746536,696100,669911,676701,641857,678662,666134,686668,595909,54.02,0.509,0.469,0.0,1.0,0.0,0.0,4.0,2,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,138.0,0.015,-0.162,73.6,7.2,0.565,0.162,99.8,0,0,0.522,0.478,31,28,31,29,1,0,70.0,1.0,7.0,1.0,1.8,0.91,-0.91,31.2
FF,2024-06-22,92.3,-2.11,5.55,"Berríos, José",682177,621244,field_out,hit_into_play,,,,,5.0,Daniel Schneemann flies out to left fielder Daulton Varsho.,R,L,R,CLE,TOR,X,7.0,fly_ball,0,0,2024,-0.79,1.0,-0.02,2.38,,,686823.0,0,2,Bot,55.06,73.41,,,,,7.029601269483664,-134.46833443885697,-4.572250471319627,-10.868887211955316,22.20905343471099,-19.263833703341305,3.42,1.61,356.0,99.0,24.0,93.3,2026.0,6.3,746622,672386,687462,676914,676391,643396,662139,595281,543807,54.19,0.386,0.554,0.0,1.0,0.0,0.0,5.0,13,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,229.0,-0.038,-0.369,70.6,6.4,0.958,0.369,99.0,-1,-1,0.478,0.478,30,27,30,27,1,0,6.0,2.0,5.0,1.0,1.62,0.79,-0.79,40.2
CU,2024-06-22,82.8,-1.73,6.34,"Quantrill, Cal",657041,615698,field_out,hit_into_play,,,,,9.0,Lane Thomas lines out sharply to center fielder Brenton Doyle.,R,R,R,COL,WSH,X,8.0,line_drive,0,0,2024,0.24,-0.19,0.34,1.75,,,,1,1,Top,132.13,61.72,,,,,4.248718282159882,-120.72174219898804,-3.789225224040825,1.7410111563850763,18.59988865689381,-33.61267210838497,3.09,1.44,340.0,102.6,19.0,83.5,2622.0,6.2,746541,607732,669911,663898,641857,678662,666134,686668,656248,54.32,0.466,0.583,0.0,1.0,0.0,0.0,5.0,2,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,72.0,0.015,-0.162,,,0.937,0.162,102.6,0,0,0.522,0.478,29,28,29,29,1,0,5.0,1.0,7.0,1.0,3.44,-0.24,-0.24,44.0
SI,2024-06-21,90.0,-2.37,6.19,"Hudson, Dakota",657041,641712,single,hit_into_play,,,,,5.0,Lane Thomas singles on a ground ball to left fielder Nolan Jones.   Jacob Young scores.,R,R,R,COL,WSH,X,7.0,ground_ball,0,0,2024,-0.77,0.51,0.25,2.36,,696285.0,,1,3,Top,104.15,100.26,,,,,8.16764557325786,-131.03640806627035,-4.761448772486396,-10.387785439046324,21.23899841542917,-25.59839069959203,3.1,1.43,25.0,98.5,-4.0,91.2,2183.0,6.5,746540,607732,669911,676701,641857,678662,666134,686668,656248,54.05,0.234,0.303,0.9,1.0,1.0,0.0,2.0,20,1,Sinker,0,0,0,0,1,0,1,0,Standard,Standard,231.0,-0.098,0.68,73.3,6.8,0.234,-0.68,98.5,0,0,0.478,0.522,29,28,30,29,2,1,5.0,1.0,7.0,1.0,2.25,0.77,0.77,33.9
SI,2024-06-21,89.7,-2.37,6.22,"Hudson, Dakota",657041,641712,field_out,hit_into_play,,,,,5.0,Lane Thomas flies out to right fielder Sean Bouchard.,R,R,R,COL,WSH,X,9.0,fly_ball,0,0,2024,-0.8,0.56,-0.19,2.37,,682928.0,,0,1,Top,184.31,131.85,,,,,7.078391859694936,-130.57045801290644,-4.852429431023326,-10.517172538090584,22.08664821724771,-24.971617597566,3.1,1.43,222.0,87.8,59.0,90.4,2095.0,6.3,746540,607732,669911,676701,641857,678662,666134,686668,656248,54.23,0.014,0.013,0.0,1.0,0.0,0.0,3.0,2,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,230.0,0.041,-0.361,73.3,6.6,0.02,0.361,88.0,0,0,0.44,0.56,29,28,30,29,1,0,5.0,1.0,7.0,1.0,2.22,0.8,0.8,38.5
FF,2024-06-20,92.7,-1.58,6.13,"Nelson, Ryne",657041,669194,field_out,hit_into_play,,,,,5.0,"Lane Thomas grounds out, shortstop Kevin Newman to first baseman Christian Walker.",R,R,R,WSH,AZ,X,6.0,ground_ball,0,0,2024,-0.84,1.34,-0.08,2.02,,,,0,1,Bot,108.11,156.49,,,,,5.749100002129017,-134.82307219983664,-7.762017277532655,-11.494628562679218,27.94747716529569,-14.288322957612406,3.1,1.43,14.0,100.1,-8.0,94.0,1966.0,7.0,744841,571466,572233,677942,553993,621028,666971,664983,545341,53.54,0.254,0.27,0.0,1.0,0.0,0.0,2.0,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206.0,-0.021,-0.228,72.4,6.8,0.261,0.228,100.1,0,0,0.547,0.547,26,28,26,29,1,0,6.0,1.0,6.0,1.0,1.3,0.84,0.84,48.2
SI,2024-06-19,95.7,-1.7,5.81,"Bazardo, Eduard",681807,660825,field_out,hit_into_play,,,,,4.0,David Fry flies out to left fielder Luke Raley.,R,R,R,CLE,SEA,X,7.0,fly_ball,0,0,2024,-1.33,0.62,-0.68,2.42,,,,1,7,Bot,93.1,108.2,,,,,5.683299182662546,-139.2050301054595,-4.708970847023236,-18.51170624324668,31.17283174752928,-23.278363841660244,3.27,1.48,242.0,71.7,39.0,95.7,2120.0,6.3,746625,663728,682988,669208,668942,664238,670042,645302,686527,54.17,0.349,0.345,0.0,1.0,0.0,0.0,3.0,57,1,Sinker,8,0,8,0,0,8,8,0,Standard,Standard,209.0,0.0,-0.162,74.8,7.7,0.414,0.162,88.0,8,8,0.999,0.999,28,28,29,29,1,3,4.0,1.0,3.0,1.0,1.87,1.33,1.33,44.3
FF,2024-06-19,94.9,-1.65,4.82,"Woo, Bryan",686823,693433,field_out,hit_into_play,,,,,6.0,Will Brennan flies out to center fielder Julio Rodríguez.,R,L,R,CLE,SEA,X,8.0,fly_ball,0,0,2024,-0.72,1.28,0.69,2.7,608070.0,,647304.0,2,1,Bot,104.48,102.42,,,,,7.791771639958758,-138.06581791329063,-2.774582785150966,-10.956256247630735,30.711299830476147,-15.329825495160632,3.29,1.52,249.0,77.7,44.0,95.6,2237.0,6.7,746625,663728,664034,664238,668942,641487,670042,677594,686527,53.78,0.046,0.041,0.0,1.0,0.0,0.0,3.0,10,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,227.0,-0.041,-0.503,65.7,6.0,0.049,0.503,88.0,1,1,0.649,0.649,24,26,24,26,1,0,13.0,1.0,5.0,1.0,1.25,0.72,-0.72,22.5
FF,2024-06-18,96.3,-1.87,5.21,"Muñoz, Andrés",647304,662253,field_out,hit_into_play,,,,,6.0,Josh Naylor lines out to right fielder Mitch Haniger.,R,L,R,CLE,SEA,X,9.0,line_drive,0,0,2024,-0.92,1.08,0.59,2.54,,,,1,9,Bot,187.16,93.82,,,,,8.71173039287786,-140.0258691794537,-3.982256541739104,-14.022867300712758,31.982890846922068,-17.210144580614397,3.14,1.46,301.0,99.6,18.0,97.3,2235.0,6.9,746627,663728,664034,664238,668942,641487,645302,677594,571745,53.6,0.386,0.428,0.0,1.0,0.0,0.0,4.0,85,1,4-Seam Fastball,5,8,5,8,8,5,5,8,Infield shade,Standard,228.0,-0.012,-0.162,70.3,6.8,0.637,0.162,99.6,-3,-3,0.017,0.017,25,27,25,27,1,4,4.0,2.0,3.0,1.0,1.38,0.92,-0.92,32.5
FF,2024-06-18,96.6,-1.31,5.66,"Miller, Bryce",686823,682243,field_out,hit_into_play,,,,,6.0,Will Brennan flies out to left fielder Luke Raley in foul territory.,R,L,R,CLE,SEA,X,7.0,fly_ball,0,0,2024,-0.51,1.47,0.36,2.58,,,,2,4,Bot,63.23,142.04,,,,,5.608632685522878,-140.38837872659397,-5.9214646811013605,-8.054870262516946,34.88130282065333,-11.64815508827211,3.29,1.52,212.0,74.5,49.0,96.2,2425.0,6.3,746627,663728,664034,664238,668942,641487,670042,677594,686527,54.15,0.106,0.101,0.0,1.0,0.0,0.0,3.0,37,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,205.0,-0.007,-0.099,69.0,6.4,0.133,0.099,88.0,-4,-4,0.102,0.102,25,26,26,26,2,1,6.0,2.0,5.0,1.0,1.0,0.51,-0.51,44.4
SI,2024-06-18,93.2,-1.57,5.54,"Miller, Bryce",665926,682243,field_out,hit_into_play,,,,,11.0,"Andrés Giménez grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,L,R,CLE,SEA,X,6.0,ground_ball,0,0,2024,-1.02,1.05,-1.03,2.43,,,,1,3,Bot,113.88,157.53,,,,,3.616365399577308,-135.71336036796205,-4.560587720369519,-13.358229111762212,28.24887274196261,-18.41191015112223,3.25,1.47,16.0,79.6,-7.0,93.2,2309.0,6.2,746627,663728,664034,664238,668942,641487,670042,677594,686527,54.34,0.097,0.098,0.0,1.0,0.0,0.0,2.0,28,1,Sinker,1,4,1,4,4,1,1,4,Standard,Standard,223.0,-0.016,-0.162,72.9,7.3,0.112,0.162,88.0,-3,-3,0.201,0.201,25,25,26,26,2,1,6.0,2.0,5.0,1.0,1.56,1.02,-1.02,44.6
ST,2024-06-18,81.6,-1.67,5.29,"Miller, Bryce",677587,682243,fielders_choice_out,hit_into_play,,,,,6.0,"Brayan Rocchio reaches on a fielder's choice out, first baseman Ty France to catcher Cal Raleigh to third baseman Josh Rojas.   David Fry out at home.    Daniel Schneemann to 2nd.",R,L,R,CLE,SEA,X,3.0,ground_ball,0,0,2024,1.32,-0.45,0.68,2.06,681807.0,,682177.0,1,2,Bot,144.18,166.62,,,,,2.7315575364560383,-118.88243624648145,0.1729059967074413,11.998877516698482,23.08489684490874,-36.72427566758508,3.14,1.43,7.0,75.4,-16.0,81.4,2222.0,6.1,746627,663728,664034,664238,668942,641487,670042,677594,686527,54.39,0.051,0.054,0.0,1.0,0.0,0.0,2.0,16,1,Sweeper,1,0,1,0,0,1,1,0,Standard,Standard,30.0,-0.062,-0.601,69.4,6.9,0.059,0.601,88.0,1,1,0.717,0.717,25,23,26,23,1,0,6.0,2.0,5.0,2.0,3.87,-1.32,1.32,36.5
FF,2024-06-16,93.8,-1.9,5.55,"Berríos, José",666310,621244,field_out,hit_into_play,,,,,11.0,Bo Naylor flies out to left fielder Davis Schneider.,R,L,R,TOR,CLE,X,7.0,fly_ball,0,0,2024,-1.12,1.08,-0.85,2.53,,,,0,3,Top,71.85,99.46,,,,,5.224660939348751,-136.36292560794195,-4.435503043202993,-15.154031303404109,32.70576369863068,-17.882444752393205,3.22,1.46,281.0,90.7,50.0,93.8,2094.0,6.5,744926,672386,665489,687462,676391,643396,676914,662139,680718,53.95,0.001,0.0,0.0,1.0,0.0,0.0,3.0,20,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,221.0,0.024,-0.228,69.5,7.4,0.001,0.228,90.7,2,-2,0.721,0.279,30,24,30,24,1,0,6.0,1.0,6.0,2.0,1.53,1.12,-1.12,40.5
SV,2024-06-16,79.5,-2.2,5.53,"Berríos, José",686823,621244,field_out,hit_into_play,,,,,4.0,Will Brennan flies out to center fielder Daulton Varsho.,R,L,R,TOR,CLE,X,8.0,fly_ball,0,0,2024,1.31,-0.74,-0.43,2.34,680757.0,,665926.0,2,1,Top,120.55,45.84,,,,,1.4160594823588983,-115.67136563735625,1.246383549340636,11.300716675651891,24.789258321215573,-39.29589595720111,3.29,1.52,378.0,99.3,31.0,78.9,2365.0,6.2,744926,672386,665489,687462,676391,643396,676914,662139,680718,54.31,0.397,0.741,0.0,1.0,0.0,0.0,6.0,5,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,37.0,0.047,-0.503,73.0,7.0,1.42,0.503,99.3,0,0,0.5,0.5,30,26,30,26,1,0,6.0,1.0,6.0,2.0,4.4,-1.31,1.31,38.6
SI,2024-06-16,91.5,-1.87,5.61,"Berríos, José",671289,621244,single,hit_into_play,,,,,6.0,"Tyler Freeman singles on a bunt ground ball to third baseman Ernie Clement, deflected by pitcher José Berríos.   Steven Kwan to 2nd.",R,R,R,TOR,CLE,X,1.0,ground_ball,0,0,2024,-1.21,1.0,0.38,2.21,,,680757.0,0,1,Top,115.19,184.68,,,,,8.344021355633283,-132.9726610117437,-4.831309801046812,-16.176317564572184,30.177947125276845,-19.48394659461104,3.25,1.45,6.0,34.5,-18.0,91.7,2136.0,6.6,744926,672386,665489,687462,676391,643396,676914,662139,680718,53.87,0.331,0.31,0.9,1.0,1.0,0.0,1.0,2,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,235.0,-0.052,-0.042,,,0.376,0.042,88.0,0,0,0.464,0.536,30,25,30,25,1,0,6.0,1.0,6.0,2.0,1.75,1.21,1.21,40.9
CU,2024-06-15,73.7,-2.0,5.88,"Francis, Bowden",686823,670102,field_out,hit_into_play,,,,,7.0,Will Brennan grounds out to first baseman Vladimir Guerrero Jr.  Josh Naylor to 3rd.,R,L,R,TOR,CLE,X,3.0,ground_ball,0,0,2024,0.87,-1.09,-0.54,1.56,,647304.0,,1,4,Top,157.54,163.54,,,,,1.4544236302663778,-107.21928322687752,0.4984152795755892,6.395408215528834,20.164313282726816,-40.86577412271593,3.3,1.53,8.0,75.2,-12.0,74.1,2384.0,6.8,744925,643376,665489,687462,680718,643396,662139,595281,543807,53.67,0.054,0.057,0.0,1.0,0.0,0.0,2.0,29,1,Curveball,3,0,0,3,0,3,0,3,Standard,Standard,44.0,0.03,-0.317,72.2,7.7,0.062,0.317,88.0,3,-3,0.808,0.192,28,26,28,26,1,1,6.0,1.0,4.0,1.0,5.32,-0.87,0.87,50.9
CH,2024-06-15,78.7,-2.36,6.15,"Richards, Trevor",671289,670950,field_out,hit_into_play,,,,,8.0,Tyler Freeman pops out to second baseman Spencer Horwitz.,R,R,R,TOR,CLE,X,4.0,popup,0,0,2024,-1.02,-0.39,0.21,1.86,,,647304.0,0,2,Top,166.13,148.9,,,,,7.446180930384653,-114.4366134536651,-1.8086652934983607,-10.289241543408943,19.5162999467728,-35.50375241401525,3.25,1.45,155.0,80.7,67.0,78.7,2599.0,6.2,744925,643376,665489,687462,680718,643396,662139,595281,543807,54.34,0.006,0.005,0.0,1.0,0.0,0.0,3.0,8,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,275.0,0.035,-0.369,75.3,8.2,0.006,0.369,88.0,0,0,0.462,0.538,31,25,31,25,1,0,3.0,1.0,2.0,1.0,4.05,1.02,1.02,49.9
FF,2024-06-15,91.3,-2.14,6.36,"Richards, Trevor",680757,670950,field_out,hit_into_play,,,,,5.0,Steven Kwan pops out to second baseman Spencer Horwitz.,R,L,R,TOR,CLE,X,4.0,popup,0,0,2024,-0.79,1.42,-0.2,2.63,,,,0,1,Top,149.18,142.27,,,,,6.578552722437778,-132.86197086005242,-6.608170975971186,-10.63624902107362,25.33092727278501,-14.077594915212178,3.19,1.47,157.0,92.1,64.0,91.6,2321.0,6.2,744925,643376,665489,687462,680718,643396,662139,595281,543807,54.29,0.011,0.014,0.0,1.0,0.0,0.0,3.0,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,0.022,-0.228,72.1,7.3,0.019,0.228,92.1,0,0,0.5,0.5,31,26,31,27,1,0,3.0,1.0,2.0,1.0,1.29,0.79,-0.79,54.4
SL,2024-06-15,81.4,3.03,6.03,"Nardi, Andrew",657041,677053,field_out,hit_into_play,,,,,4.0,Lane Thomas flies out to second baseman Nick Gordon.,R,R,L,WSH,MIA,X,4.0,fly_ball,0,0,2024,-1.59,0.55,-0.73,2.38,,682928.0,,0,8,Bot,123.13,120.25,,,,,-5.403861255632542,-118.42159596344086,-2.6424196177159223,-13.937873354503044,22.875892455922067,-26.68923166139459,3.08,1.43,200.0,71.7,49.0,81.9,2305.0,6.7,744846,663743,669394,624503,660644,641313,650559,665862,660821,53.81,0.131,0.129,0.0,1.0,0.0,0.0,3.0,57,1,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,292.0,-0.011,-0.361,64.8,6.4,0.167,0.361,88.0,2,2,0.959,0.959,25,28,26,29,1,3,4.0,1.0,2.0,1.0,2.89,-1.59,1.59,50.7
SI,2024-06-15,92.5,2.24,6.02,"Rogers, Trevor",657041,669432,double,hit_into_play,,,,,5.0,Lane Thomas doubles (4) on a sharp line drive to center fielder Dane Myers.,R,R,L,WSH,MIA,X,8.0,line_drive,0,0,2024,1.49,0.83,0.07,2.04,,,,1,1,Bot,89.59,70.79,,,,,-8.845331737667381,-134.24969989021864,-6.174518810584756,19.93363379412055,29.442047773347408,-20.889791593341428,3.08,1.43,206.0,107.2,9.0,93.2,1267.0,6.8,744846,542194,669394,660644,656896,641313,650559,667472,660821,53.65,0.797,0.773,1.25,1.0,1.0,1.0,4.0,5,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.04,0.415,73.5,6.6,0.983,-0.415,107.2,0,0,0.526,0.526,26,28,27,29,1,0,6.0,1.0,6.0,1.0,1.85,1.49,-1.49,26.3
