game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746632,69,Will Brennan,hit_into_play,Will Brennan singles on a line drive to left fielder Jesse Winker.,single,single
746632,54,Bo Naylor,foul,Bo Naylor pops out to shortstop Ildemaro Vargas.,,field_out
746632,49,Will Brennan,foul,"Will Brennan grounds out, first baseman Joey Gallo to pitcher Jake Irvin.",,field_out
746632,48,Josh Naylor,swinging_strike,"Josh Naylor grounds out, first baseman Joey Gallo to pitcher Jake Irvin.",,field_out
746632,36,Bo Naylor,swinging_strike,"Bo Naylor grounds out, second baseman Luis García Jr.  to first baseman Joey Gallo.",,field_out
746632,34,Will Brennan,foul,Will Brennan walks.,,walk
746632,19,Daniel Schneemann,hit_into_play,Daniel Schneemann doubles (1) on a line drive to right fielder Eddie Rosario.   Will Brennan scores.    Gabriel Arias scores.,double,double
746632,16,Will Brennan,swinging_strike,Will Brennan singles on a ground ball to right fielder Eddie Rosario.,,single
746632,15,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746632,13,Lane Thomas,foul,Lane Thomas singles on a line drive to right fielder Will Brennan.   Ildemaro Vargas scores.,,single
746632,6,Jose Ramirez,foul,José Ramírez flies out to center fielder Lane Thomas.,,field_out
746629,49,Austin Hedges,hit_into_play,Austin Hedges flies out to right fielder Lane Thomas.,field_out,field_out
746629,47,Kyle Manzardo,foul_tip,Kyle Manzardo flies out to center fielder Jacob Young.,,field_out
746629,45,David Fry,hit_into_play,David Fry doubles (6) on a line drive to right fielder Lane Thomas.,double,double
746629,43,Lane Thomas,hit_into_play,Lane Thomas singles on a sharp line drive to center fielder Tyler Freeman.,single,single
746629,40,Josh Naylor,hit_into_play,Josh Naylor lines out sharply to center fielder Jacob Young.,field_out,field_out
746629,32,Gabriel Arias,swinging_strike,"Gabriel Arias grounds out, shortstop Ildemaro Vargas to first baseman Joey Meneses.",,field_out
746629,23,David Fry,swinging_strike_blocked,David Fry strikes out swinging.,,strikeout
746629,17,Tyler Freeman,foul_tip,"Tyler Freeman grounds out, pitcher Mitchell Parker to second baseman Luis García Jr.  to first baseman Joey Meneses.",,field_out
746629,9,Kyle Manzardo,swinging_strike,Kyle Manzardo singles on a pop up to third baseman Nick Senzel.   José Ramírez scores.    Josh Naylor scores.    David Fry to 3rd.,,single
746635,67,Tyler Freeman,foul,Tyler Freeman pops out to shortstop CJ Abrams.,,field_out
746635,64,Will Brennan,hit_into_play,"Will Brennan grounds out, second baseman Luis García Jr.  to first baseman Joey Gallo.",field_out,field_out
746635,62,Lane Thomas,swinging_strike,"Lane Thomas grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.",,field_out
746635,58,David Fry,hit_into_play,David Fry homers (8) on a fly ball to left center field.   Tyler Freeman scores.    Josh Naylor scores.,home_run,home_run
746635,57,Josh Naylor,foul,"Josh Naylor grounds into a force out, third baseman Nick Senzel to second baseman Luis García Jr.  Steven Kwan scores.    Tyler Freeman to 3rd.    José Ramírez out at 2nd.    Josh Naylor to 1st.",,force_out
746635,45,Andres Gimenez,foul,Andrés Giménez singles on a line drive to center fielder Jacob Young.,,single
746635,42,Lane Thomas,foul,Lane Thomas called out on strikes.,,strikeout
746635,38,Tyler Freeman,hit_into_play,"Tyler Freeman out on a sacrifice bunt, pitcher Patrick Corbin to first baseman Joey Gallo.   Steven Kwan to 2nd.",sac_bunt,sac_bunt
746635,33,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, third baseman Nick Senzel to first baseman Joey Gallo.",field_out,field_out
746635,26,Andres Gimenez,hit_into_play,Andrés Giménez lines out to second baseman Luis García Jr.,field_out,field_out
746635,24,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
746635,16,Gabriel Arias,swinging_strike,Gabriel Arias strikes out swinging.,,strikeout
746635,13,David Fry,hit_into_play,"David Fry grounds out, shortstop CJ Abrams to first baseman Joey Gallo.",field_out,field_out
746635,12,Josh Naylor,hit_into_play,Josh Naylor lines out sharply to center fielder Jacob Young.,field_out,field_out
747117,54,Lane Thomas,swinging_strike,Lane Thomas walks.,,walk
747117,19,Lane Thomas,swinging_strike,Lane Thomas doubles (3) on a line drive to left fielder Jarred Kelenic.,,double
746551,67,David Fry,foul,David Fry flies out to left fielder Sean Bouchard.,,field_out
746551,62,Josh Naylor,foul,Josh Naylor called out on strikes.,,strikeout
746551,60,Andres Gimenez,hit_into_play,"Andrés Giménez lines out, pitcher Jalen Beeks to third baseman Ryan McMahon to first baseman Elehuris Montero.",field_out,field_out
746551,54,Austin Hedges,hit_into_play,Austin Hedges pops out to third baseman Ryan McMahon in foul territory.,field_out,field_out
746551,48,David Fry,hit_into_play,David Fry lines out sharply to right fielder Hunter Goodman.,field_out,field_out
746551,42,Jose Ramirez,foul,"José Ramírez grounds out sharply, pitcher Ty Blach to first baseman Elehuris Montero.",,field_out
746551,35,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to right fielder Hunter Goodman.,field_out,field_out
746551,34,Austin Hedges,hit_into_play,Austin Hedges lines out to center fielder Brenton Doyle.,field_out,field_out
746551,33,Gabriel Arias,foul,Gabriel Arias strikes out on a foul tip.,,strikeout
746551,28,David Fry,foul,David Fry flies out to center fielder Brenton Doyle.,,field_out
746551,15,Andres Gimenez,hit_into_play,"Andrés Giménez bunt grounds out, pitcher Ty Blach to first baseman Elehuris Montero.  Andrés Giménez out on batter interference.",field_out,field_out
746551,5,David Fry,swinging_strike,David Fry singles on a ground ball to center fielder Brenton Doyle.   José Ramírez scores.,,single
746551,2,Andres Gimenez,swinging_strike,Andrés Giménez singles on a line drive to right fielder Hunter Goodman.,,single
747115,36,Lane Thomas,hit_into_play,"Lane Thomas grounds into a double play, third baseman Austin Riley to second baseman Ozzie Albies to first baseman Matt Olson.   CJ Abrams out at 2nd.    Lane Thomas out at 1st.",grounded_into_double_play,grounded_into_double_play
746552,81,Will Brennan,hit_into_play,"Will Brennan grounds out, shortstop Ezequiel Tovar to first baseman Kris Bryant.",field_out,field_out
746552,80,Kyle Manzardo,foul,Kyle Manzardo called out on strikes.,,strikeout
746552,76,David Fry,hit_into_play,"David Fry grounds out, shortstop Ezequiel Tovar to first baseman Kris Bryant.",field_out,field_out
746552,75,Josh Naylor,hit_into_play,Josh Naylor homers (15) on a fly ball to right field.    Andrés Giménez scores.    José Ramírez scores.,home_run,home_run
746552,71,Gabriel Arias,hit_into_play,"Gabriel Arias grounds out, second baseman Brendan Rodgers to first baseman Kris Bryant.",field_out,field_out
746552,65,Will Brennan,foul,Will Brennan singles on a ground ball to right fielder Charlie Blackmon.   Kyle Manzardo to 3rd.,,single
746552,43,Josh Naylor,hit_into_play,Josh Naylor homers (14) on a fly ball to right field.    José Ramírez scores.,home_run,home_run
746552,34,Gabriel Arias,swinging_strike,Gabriel Arias out on a sacrifice fly to right fielder Charlie Blackmon.   Kyle Manzardo scores.    Will Brennan to 3rd.,,sac_fly
746552,33,Bo Naylor,hit_into_play,Bo Naylor out on a sacrifice fly to right fielder Charlie Blackmon.   David Fry scores.    Kyle Manzardo to 3rd.,sac_fly,sac_fly
746552,15,Gabriel Arias,hit_into_play,Gabriel Arias grounds out softly to pitcher Ryan Feltner.,field_out,field_out
746552,14,Bo Naylor,foul,Bo Naylor pops out to third baseman Ryan McMahon in foul territory.,,field_out
746552,13,Will Brennan,hit_into_play,Will Brennan flies out to second baseman Brendan Rodgers.,field_out,field_out
746552,12,Kyle Manzardo,hit_into_play,Kyle Manzardo doubles (7) on a sharp line drive to right fielder Charlie Blackmon.,double,double
746552,4,Josh Naylor,foul,Josh Naylor flies out to center fielder Brenton Doyle.,,field_out
747118,46,Lane Thomas,foul,"Lane Thomas grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",,field_out
747118,30,Lane Thomas,hit_into_play,"Lane Thomas grounds into a double play, third baseman Austin Riley to second baseman Ozzie Albies to first baseman Matt Olson.   CJ Abrams out at 2nd.    Lane Thomas out at 1st.",grounded_into_double_play,grounded_into_double_play
747118,15,Lane Thomas,foul,Lane Thomas called out on strikes.,,strikeout
747118,2,Lane Thomas,swinging_strike,Lane Thomas doubles (1) on a sharp line drive to left fielder Jarred Kelenic.,,double
746549,73,Tyler Freeman,hit_into_play,Tyler Freeman doubles (11) on a sharp ground ball to left fielder Sean Bouchard.,double,double
746549,65,David Fry,foul,David Fry pops out softly to catcher Elias Díaz in foul territory.,,field_out
746549,59,Andres Gimenez,foul,Andrés Giménez flies out to center fielder Brenton Doyle.,,field_out
746549,47,David Fry,hit_into_play,"David Fry grounds out sharply, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",field_out,field_out
746549,30,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to center fielder Brenton Doyle.,field_out,field_out
746549,29,Bo Naylor,foul,Bo Naylor singles on a ground ball to center fielder Brenton Doyle.,,single
746549,14,Tyler Freeman,hit_into_play,Tyler Freeman singles on a line drive to center fielder Brenton Doyle.   Kyle Manzardo scores.    Brayan Rocchio to 2nd.,single,single
746549,12,Bo Naylor,foul,"Bo Naylor grounds into a double play, second baseman Brendan Rodgers to shortstop Ezequiel Tovar to first baseman Elehuris Montero.   David Fry scores.    Kyle Manzardo to 3rd.    Will Brennan out at 2nd.    Bo Naylor out at 1st.",,grounded_into_double_play
746549,4,Josh Naylor,foul,"Josh Naylor grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",,field_out
746549,3,Jose Ramirez,hit_into_play,"José Ramírez grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.   Tyler Freeman scores.",field_out,field_out
746230,64,Jose Ramirez,hit_into_play,"Umpire reviewed (home run), call on the field was upheld: José Ramírez flies out sharply to right fielder Jo Adell.",field_out,field_out
746230,62,Tyler Freeman,foul,Tyler Freeman singles on a ground ball to shortstop Zach Neto.,,single
746230,57,Austin Hedges,swinging_strike,Austin Hedges called out on strikes.,,strikeout
746230,50,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746230,44,Gabriel Arias,swinging_strike,Gabriel Arias lines out sharply to left fielder Kevin Pillar.,,field_out
746230,35,Josh Naylor,hit_into_play,Josh Naylor flies out to left fielder Kevin Pillar.,field_out,field_out
746230,34,Jose Ramirez,hit_into_play,José Ramírez lines out to left fielder Kevin Pillar.,field_out,field_out
746230,28,Bryan Rocchio,swinging_strike,"Brayan Rocchio grounds out softly, third baseman Luis Guillorme to first baseman Nolan Schanuel.",,field_out
746230,21,David Fry,foul,David Fry walks.,,walk
746230,11,Gabriel Arias,hit_into_play,Gabriel Arias singles on a sharp line drive to center fielder Mickey Moniak.,single,single
746230,2,Andres Gimenez,foul,"Andrés Giménez grounds into a force out, second baseman Luis Rengifo to shortstop Zach Neto.   Tyler Freeman out at 2nd.    Andrés Giménez to 1st.",,force_out
746230,1,Tyler Freeman,swinging_strike,Tyler Freeman walks.,,walk
746226,56,Tyler Freeman,hit_into_play,Tyler Freeman pops out to second baseman Kyren Paris.,field_out,field_out
746226,52,Bryan Rocchio,hit_into_play,Brayan Rocchio grounds out to first baseman Nolan Schanuel.,field_out,field_out
746226,44,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746226,37,Tyler Freeman,foul,"Tyler Freeman grounds out sharply, third baseman Luis Rengifo to first baseman Nolan Schanuel.",,field_out
746226,27,Will Brennan,hit_into_play,Will Brennan singles on a sharp ground ball to second baseman Kyren Paris.,single,single
746226,20,Josh Naylor,hit_into_play,"Josh Naylor grounds out, second baseman Kyren Paris to first baseman Nolan Schanuel.",field_out,field_out
746226,18,Andres Gimenez,foul,Andrés Giménez strikes out swinging.,,strikeout
746226,17,Tyler Freeman,foul,Tyler Freeman singles on a line drive to center fielder Mickey Moniak.   Estevan Florial scores.    Brayan Rocchio to 3rd.,,single
746226,16,Bryan Rocchio,foul,Brayan Rocchio singles on a line drive to left fielder Taylor Ward.   Estevan Florial to 2nd.,,single
746226,10,Kyle Manzardo,foul,Kyle Manzardo flies out to left fielder Taylor Ward.,,field_out
746226,2,Andres Gimenez,swinging_strike,Andrés Giménez grounds out to first baseman Nolan Schanuel.,,field_out
746227,76,Gabriel Arias,foul,"Gabriel Arias grounds out, third baseman Cole Tucker to first baseman Nolan Schanuel.",,field_out
746227,70,David Fry,foul,David Fry flies out to right fielder Jo Adell.,,field_out
746227,63,Tyler Freeman,hit_into_play,"Tyler Freeman grounds out, shortstop Kyren Paris to first baseman Nolan Schanuel.",field_out,field_out
746227,49,Josh Naylor,hit_into_play,"Josh Naylor grounds into a force out, fielded by shortstop Kyren Paris.   José Ramírez out at 2nd.",force_out,force_out
746227,43,Gabriel Arias,swinging_strike,Gabriel Arias doubles (6) on a ground ball to left fielder Taylor Ward.,,double
746227,36,Josh Naylor,hit_into_play,Josh Naylor homers (13) on a fly ball to right center field.,home_run,home_run
746227,34,Andres Gimenez,foul,Andrés Giménez singles on a ground ball to right fielder Jo Adell.,,single
746227,32,Bryan Rocchio,hit_into_play,Brayan Rocchio lines out to right fielder Jo Adell.   Kyle Manzardo to 3rd.,field_out,field_out
746227,31,Kyle Manzardo,swinging_strike,Kyle Manzardo doubles (6) on a line drive to center fielder Kevin Pillar.,,double
746227,25,Gabriel Arias,hit_into_play,"Gabriel Arias grounds out, shortstop Kyren Paris to first baseman Nolan Schanuel.",field_out,field_out
746227,2,Andres Gimenez,foul,Andrés Giménez called out on strikes.,,strikeout
746634,47,Jose Ramirez,foul,"José Ramírez grounds out, third baseman Mark Vientos to first baseman Pete Alonso.",,field_out
746634,45,Tyler Freeman,hit_into_play,Tyler Freeman doubles (9) on a sharp line drive to center fielder Harrison Bader.   Austin Hedges to 3rd.,double,double
746634,44,Bryan Rocchio,foul,Brayan Rocchio flies out to center fielder Harrison Bader.,,field_out
746634,43,Austin Hedges,hit_into_play,Austin Hedges singles on a soft bunt ground ball to pitcher Jose Quintana.,single,single
746634,37,Gabriel Arias,hit_into_play,"Gabriel Arias grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso.   David Fry out at 2nd.    Gabriel Arias out at 1st.",grounded_into_double_play,grounded_into_double_play
746634,30,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",,field_out
746634,16,David Fry,hit_into_play,David Fry singles on a line drive to left fielder Brandon Nimmo.,single,single
746634,9,Jose Ramirez,foul,"José Ramírez grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",,field_out
746633,69,David Fry,swinging_strike,David Fry walks.,,walk
746633,60,Andres Gimenez,foul_bunt,Andrés Giménez lines out sharply to center fielder Tyrone Taylor.,,field_out
746633,59,Tyler Freeman,foul_bunt,Tyler Freeman called out on strikes.,,strikeout
746633,51,David Fry,swinging_strike,David Fry homers (5) on a fly ball to right field.    Will Brennan scores.,,home_run
746633,43,Jose Ramirez,foul,José Ramírez homers (12) on a fly ball to right center field.    Tyler Freeman scores.,,home_run
746633,31,Bo Naylor,hit_into_play,Bo Naylor flies out to left fielder Brandon Nimmo.,field_out,field_out
746633,29,Kyle Manzardo,hit_into_play,Kyle Manzardo doubles (4) on a sharp fly ball to right fielder Starling Marte.,double,double
746633,22,Josh Naylor,swinging_strike,"Josh Naylor grounds out, pitcher Adrian Houser to first baseman Pete Alonso.",,field_out
